Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
127.0.0.1-127.0.0.1-58612-80-6,127.0.0.1,58612,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45890895,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716325972722912,1.5296965E7,2.6495107591221835E7,4.589088E7,6.0,4.5890895E7,1.5296965E7,2.6495107591221835E7,4.589088E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716325972722912,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821842815E15,3.244974183601639E7,1.776713905129714E15,1.776713859238849E15,NeedManualLabel
127.0.0.1-127.0.0.1-58613-80-6,127.0.0.1,58613,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45890906,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716323883429104,1.5296968666666668E7,2.6495115674125604E7,4.5890893E7,5.0,4.5890906E7,1.5296968666666668E7,2.6495115674125604E7,4.5890893E7,5.0,0,0,0,0,0,0,0,0,0,80,0,0.08716323883429104,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184304E15,3.244975244261811E7,1.776713905129744E15,1.776713859238864E15,NeedManualLabel
127.0.0.1-127.0.0.1-58614-80-6,127.0.0.1,58614,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45890915,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716322174007644,1.5296971666666668E7,2.6495120004252598E7,4.5890901E7,6.0,4.5890915E7,1.5296971666666668E7,2.6495120004252598E7,4.5890901E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716322174007644,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821843245E15,3.244975739236558E7,1.776713905129768E15,1.776713859238881E15,NeedManualLabel
127.0.0.1-127.0.0.1-58615-80-6,127.0.0.1,58615,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45890923,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716320654522464,1.5296974333333332E7,2.6495124623054754E7,4.5890909E7,6.0,4.5890923E7,1.5296974333333332E7,2.6495124623054754E7,4.5890909E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716320654522464,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821843455E15,3.2449763049219828E7,1.776713905129793E15,1.776713859238898E15,NeedManualLabel
127.0.0.1-127.0.0.1-58616-80-6,127.0.0.1,58616,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45890932,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0871631894510227,1.5296977333333332E7,2.6495129819207236E7,4.5890918E7,5.0,4.5890932E7,1.5296977333333332E7,2.6495129819207236E7,4.5890918E7,5.0,0,0,0,0,0,0,0,0,0,80,0,0.0871631894510227,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184366E15,3.2449769413180858E7,1.776713905129818E15,1.776713859238914E15,NeedManualLabel
127.0.0.1-127.0.0.1-58617-80-6,127.0.0.1,58617,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45890940,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716317425618215,1.529698E7,2.649513530403476E7,4.5890927E7,5.0,4.589094E7,1.529698E7,2.649513530403476E7,4.5890927E7,5.0,0,0,0,0,0,0,0,0,0,80,0,0.08716317425618215,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184387E15,3.244977648424867E7,1.776713905129844E15,1.77671385923893E15,NeedManualLabel
127.0.0.1-127.0.0.1-58618-80-6,127.0.0.1,58618,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45890949,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716315716199288,1.5296983E7,2.6495138768136375E7,4.5890934E7,6.0,4.5890949E7,1.5296983E7,2.6495138768136375E7,4.5890934E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716315716199288,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821844085E15,3.2449780019782577E7,1.776713905129868E15,1.776713859238949E15,NeedManualLabel
127.0.0.1-127.0.0.1-58619-80-6,127.0.0.1,58619,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45890957,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0871631419671636,1.5296985666666668E7,2.6495144252963904E7,4.5890943E7,6.0,4.5890957E7,1.5296985666666668E7,2.6495144252963904E7,4.5890943E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.0871631419671636,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821844285E15,3.2449787090850387E7,1.776713905129893E15,1.776713859238964E15,NeedManualLabel
127.0.0.1-127.0.0.1-58620-80-6,127.0.0.1,58620,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45890962,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716313247039797,1.5296987333333332E7,2.6495148005740643E7,4.5890949E7,6.0,4.5890962E7,1.5296987333333332E7,2.6495148005740643E7,4.5890949E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716313247039797,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184449E15,3.2449792040597856E7,1.776713905129917E15,1.776713859238981E15,NeedManualLabel
127.0.0.1-127.0.0.1-58621-80-6,127.0.0.1,58621,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45890972,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716311347687297,1.5296990666666668E7,2.6495152047192562E7,4.5890957E7,6.0,4.5890972E7,1.5296990666666668E7,2.6495152047192562E7,4.5890957E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716311347687297,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.77671388218447E15,3.2449796283238545E7,1.776713905129941E15,1.776713859238999E15,NeedManualLabel
127.0.0.1-127.0.0.1-58622-80-6,127.0.0.1,58622,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45890982,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716309448335623,1.5296994E7,2.6495156954669885E7,4.5890966E7,6.0,4.5890982E7,1.5296994E7,2.6495156954669885E7,4.5890966E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716309448335623,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184492E15,3.2449801940092795E7,1.776713905129967E15,1.776713859239017E15,NeedManualLabel
127.0.0.1-127.0.0.1-58623-80-6,127.0.0.1,58623,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45890991,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716307738919825,1.5296997E7,2.6495163016847678E7,4.5890976E7,6.0,4.5890991E7,1.5296997E7,2.6495163016847678E7,4.5890976E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716307738919825,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821845135E15,3.2449809718267385E7,1.776713905129994E15,1.776713859239033E15,NeedManualLabel
127.0.0.1-127.0.0.1-58624-80-6,127.0.0.1,58624,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891001,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716305839569723,1.5297000333333332E7,2.649516879035037E7,4.5890986E7,6.0,4.5891001E7,1.5297000333333332E7,2.649516879035037E7,4.5890986E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716305839569723,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821845355E15,3.24498167893352E7,1.776713905130021E15,1.77671385923905E15,NeedManualLabel
127.0.0.1-127.0.0.1-58625-80-6,127.0.0.1,58625,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891013,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716303560350694,1.5297004333333332E7,2.6495175718553603E7,4.5890998E7,6.0,4.5891013E7,1.5297004333333332E7,2.6495175718553603E7,4.5890998E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716303560350694,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821845585E15,3.2449825274616573E7,1.77671390513005E15,1.776713859239067E15,NeedManualLabel
127.0.0.1-127.0.0.1-58626-80-6,127.0.0.1,58626,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891023,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716301661002415,1.5297007666666668E7,2.649518149205629E7,4.5891008E7,6.0,4.5891023E7,1.5297007666666668E7,2.649518149205629E7,4.5891008E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716301661002415,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821845805E15,3.2449832345684383E7,1.776713905130077E15,1.776713859239084E15,NeedManualLabel
127.0.0.1-127.0.0.1-58627-80-6,127.0.0.1,58627,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891028,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716300711328585,1.5297009333333332E7,2.649518524483302E7,4.5891014E7,6.0,4.5891028E7,1.5297009333333332E7,2.649518524483302E7,4.5891014E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716300711328585,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821846E15,3.2449837295431852E7,1.7767139051301E15,1.7767138592391E15,NeedManualLabel
127.0.0.1-127.0.0.1-58628-80-6,127.0.0.1,58628,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891034,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716299571720262,1.5297011333333332E7,2.6495187842909254E7,4.5891019E7,6.0,4.5891034E7,1.5297011333333332E7,2.6495187842909254E7,4.5891019E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716299571720262,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184623E15,3.2449840123858977E7,1.776713905130125E15,1.776713859239121E15,NeedManualLabel
127.0.0.1-127.0.0.1-58629-80-6,127.0.0.1,58629,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891043,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716297862308336,1.5297014333333332E7,2.6495193039061677E7,4.5891028E7,6.0,4.5891043E7,1.5297014333333332E7,2.6495193039061677E7,4.5891028E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716297862308336,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821846445E15,3.2449846487820007E7,1.776713905130151E15,1.776713859239138E15,NeedManualLabel
127.0.0.1-127.0.0.1-58630-80-6,127.0.0.1,58630,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891052,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716296152897082,1.5297017333333332E7,2.64951982352141E7,4.5891037E7,6.0,4.5891052E7,1.5297017333333332E7,2.64951982352141E7,4.5891037E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716296152897082,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184666E15,3.2449852851781037E7,1.776713905130177E15,1.776713859239155E15,NeedManualLabel
127.0.0.1-127.0.0.1-58631-80-6,127.0.0.1,58631,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891059,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716294823355461,1.5297019666666668E7,2.6495203142691363E7,4.5891045E7,6.0,4.5891059E7,1.5297019666666668E7,2.6495203142691363E7,4.5891045E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716294823355461,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821846865E15,3.244985921574207E7,1.776713905130202E15,1.776713859239171E15,NeedManualLabel
127.0.0.1-127.0.0.1-58632-80-6,127.0.0.1,58632,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891067,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716293303879816,1.5297022333333332E7,2.649520689546814E7,4.5891052E7,6.0,4.5891067E7,1.5297022333333332E7,2.649520689546814E7,4.5891052E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716293303879816,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821847085E15,3.2449863458382756E7,1.776713905130227E15,1.77671385923919E15,NeedManualLabel
127.0.0.1-127.0.0.1-58633-80-6,127.0.0.1,58633,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891076,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0871629159447035,1.5297025333333332E7,2.649521209162056E7,4.5891061E7,6.0,4.5891076E7,1.5297025333333332E7,2.649521209162056E7,4.5891061E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.0871629159447035,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.77671388218473E15,3.2449869822343785E7,1.776713905130253E15,1.776713859239207E15,NeedManualLabel
127.0.0.1-127.0.0.1-58634-80-6,127.0.0.1,58634,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891086,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716289695127284,1.5297028666666668E7,2.649521873114863E7,4.5891072E7,6.0,4.5891086E7,1.5297028666666668E7,2.649521873114863E7,4.5891072E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716289695127284,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184752E15,3.244987830762516E7,1.776713905130281E15,1.776713859239223E15,NeedManualLabel
127.0.0.1-127.0.0.1-58635-80-6,127.0.0.1,58635,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891095,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716287985719234,1.5297031666666668E7,2.6495223927301053E7,4.5891081E7,6.0,4.5891095E7,1.5297031666666668E7,2.6495223927301053E7,4.5891081E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716287985719234,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821847735E15,3.2449884671586193E7,1.776713905130307E15,1.77671385923924E15,NeedManualLabel
127.0.0.1-127.0.0.1-58636-80-6,127.0.0.1,58636,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891103,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716286466245973,1.5297034333333332E7,2.649522768007783E7,4.5891088E7,6.0,4.5891103E7,1.5297034333333332E7,2.649522768007783E7,4.5891088E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716286466245973,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821847945E15,3.244988891422688E7,1.776713905130331E15,1.776713859239258E15,NeedManualLabel
127.0.0.1-127.0.0.1-58637-80-6,127.0.0.1,58637,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891110,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716285136707307,1.5297036666666668E7,2.649523258755509E7,4.5891096E7,6.0,4.589111E7,1.5297036666666668E7,2.649523258755509E7,4.5891096E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716285136707307,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184815E15,3.244989527818791E7,1.776713905130356E15,1.776713859239274E15,NeedManualLabel
127.0.0.1-127.0.0.1-58638-80-6,127.0.0.1,58638,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891120,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716283237367055,1.529704E7,2.6495237495032404E7,4.5891105E7,6.0,4.589112E7,1.529704E7,2.6495237495032404E7,4.5891105E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716283237367055,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184837E15,3.2449900935042158E7,1.776713905130382E15,1.776713859239292E15,NeedManualLabel
127.0.0.1-127.0.0.1-58639-80-6,127.0.0.1,58639,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891127,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716281907829372,1.5297042333333332E7,2.649524240250967E7,4.5891113E7,6.0,4.5891127E7,1.5297042333333332E7,2.649524240250967E7,4.5891113E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716281907829372,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821848575E15,3.244990729900319E7,1.776713905130407E15,1.776713859239308E15,NeedManualLabel
127.0.0.1-127.0.0.1-58640-80-6,127.0.0.1,58640,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891136,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716280198424375,1.5297045333333332E7,2.6495246732636712E7,4.5891121E7,6.0,4.5891136E7,1.5297045333333332E7,2.6495246732636712E7,4.5891121E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716280198424375,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.77671388218488E15,3.2449912248750657E7,1.776713905130433E15,1.776713859239327E15,NeedManualLabel
127.0.0.1-127.0.0.1-58641-80-6,127.0.0.1,58641,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891144,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716278678953832,1.5297048E7,2.6495251351438865E7,4.5891129E7,6.0,4.5891144E7,1.5297048E7,2.6495251351438865E7,4.5891129E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716278678953832,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184901E15,3.2449917905604906E7,1.776713905130458E15,1.776713859239344E15,NeedManualLabel
127.0.0.1-127.0.0.1-58642-80-6,127.0.0.1,58642,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891153,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.087162769695501,1.5297051E7,2.649525741361667E7,4.5891139E7,6.0,4.5891153E7,1.5297051E7,2.649525741361667E7,4.5891139E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.087162769695501,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821849225E15,3.24499256837795E7,1.776713905130485E15,1.77671385923936E15,NeedManualLabel
127.0.0.1-127.0.0.1-58643-80-6,127.0.0.1,58643,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891162,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716275260147041,1.5297054E7,2.649526087771834E7,4.5891146E7,6.0,4.5891162E7,1.5297054E7,2.649526087771834E7,4.5891146E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716275260147041,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184944E15,3.2449929219313405E7,1.776713905130509E15,1.776713859239379E15,NeedManualLabel
127.0.0.1-127.0.0.1-58644-80-6,127.0.0.1,58644,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891153,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.087162769695501,1.5297051E7,2.649525654759125E7,4.5891138E7,7.0,4.5891153E7,1.5297051E7,2.649525654759125E7,4.5891138E7,7.0,0,0,0,0,0,0,0,0,0,80,0,0.087162769695501,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821849715E15,3.244992426956594E7,1.776713905130533E15,1.77671385923941E15,NeedManualLabel
127.0.0.1-127.0.0.1-58645-80-6,127.0.0.1,58645,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891158,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716276019881652,1.5297052666666668E7,2.6495259434342593E7,4.5891143E7,7.0,4.5891158E7,1.5297052666666668E7,2.6495259434342593E7,4.5891143E7,7.0,0,0,0,0,0,0,0,0,0,80,0,0.08716276019881652,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882184994E15,3.2449927805099845E7,1.776713905130558E15,1.77671385923943E15,NeedManualLabel
127.0.0.1-127.0.0.1-58646-80-6,127.0.0.1,58646,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891166,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716274500412563,1.5297055333333332E7,2.6495264919170167E7,4.5891152E7,6.0,4.5891166E7,1.5297055333333332E7,2.6495264919170167E7,4.5891152E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716274500412563,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.776713882185015E15,3.2449934876167655E7,1.776713905130584E15,1.776713859239446E15,NeedManualLabel
127.0.0.1-127.0.0.1-58647-80-6,127.0.0.1,58647,127.0.0.1,80,6,20/04/2026 07:37:39 PM,45891173,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08716273170877545,1.5297057666666668E7,2.649526896062205E7,4.5891159E7,6.0,4.5891173E7,1.5297057666666668E7,2.649526896062205E7,4.5891159E7,6.0,0,0,0,0,0,0,0,0,0,80,0,0.08716273170877545,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,1.7767138821850355E15,3.2449939825915124E7,1.776713905130608E15,1.776713859239463E15,NeedManualLabel
